"","ENSG00000012232","ENSG00000014257","ENSG00000048342","ENSG00000049247","ENSG00000049249","ENSG00000051341","ENSG00000059769","ENSG00000067113","ENSG00000069712","ENSG00000070526","ENSG00000075223","ENSG00000077782","ENSG00000080200","ENSG00000084444","ENSG00000087076","ENSG00000091129","ENSG00000092295","ENSG00000100147","ENSG00000100558","ENSG00000101977","ENSG00000102349","ENSG00000103175","ENSG00000103550","ENSG00000104290","ENSG00000104722","ENSG00000105255","ENSG00000105662","ENSG00000105948","ENSG00000107186","ENSG00000111452","ENSG00000111537","ENSG00000111879","ENSG00000112039","ENSG00000113249","ENSG00000113966","ENSG00000115423","ENSG00000116771","ENSG00000117322","ENSG00000118200","ENSG00000118557","ENSG00000119927","ENSG00000120278","ENSG00000120784","ENSG00000121690","ENSG00000124102","ENSG00000124608","ENSG00000127990","ENSG00000129467","ENSG00000129646","ENSG00000131686","ENSG00000132958","ENSG00000134121","ENSG00000134193","ENSG00000134955","ENSG00000135407","ENSG00000135423","ENSG00000136492","ENSG00000137185","ENSG00000137760","ENSG00000137802","ENSG00000139625","ENSG00000140287","ENSG00000140600","ENSG00000141096","ENSG00000142528","ENSG00000143382","ENSG00000146215","ENSG00000147166","ENSG00000147231","ENSG00000148600","ENSG00000149534","ENSG00000151240","ENSG00000152503","ENSG00000154240","ENSG00000157404","ENSG00000161395","ENSG00000161996","ENSG00000162398","ENSG00000162594","ENSG00000163067","ENSG00000163739","ENSG00000163751","ENSG00000164124","ENSG00000164440","ENSG00000165138","ENSG00000165259","ENSG00000165304","ENSG00000165905","ENSG00000166261","ENSG00000166707","ENSG00000167554","ENSG00000167700","ENSG00000169031","ENSG00000169507","ENSG00000170264","ENSG00000170629","ENSG00000170954","ENSG00000171174","ENSG00000171408","ENSG00000171747","ENSG00000172878","ENSG00000173208","ENSG00000173482","ENSG00000173530","ENSG00000175600","ENSG00000179397","ENSG00000179750","ENSG00000182685","ENSG00000183625","ENSG00000183662","ENSG00000183850","ENSG00000185272","ENSG00000185942","ENSG00000186281","ENSG00000186714","ENSG00000188227","ENSG00000189195","ENSG00000196081","ENSG00000196155","ENSG00000196533","ENSG00000196581","ENSG00000196724","ENSG00000196812","ENSG00000196943","ENSG00000197599","ENSG00000198393","ENSG00000198780","ENSG00000203326","ENSG00000204020","ENSG00000204282","ENSG00000205056","ENSG00000205189","ENSG00000211638","ENSG00000211649","ENSG00000211792","ENSG00000211815","ENSG00000211937","ENSG00000211967","ENSG00000213071","ENSG00000213799","ENSG00000213988","ENSG00000214787","ENSG00000223960","ENSG00000224429","ENSG00000225885","ENSG00000227598","ENSG00000228065","ENSG00000228314","ENSG00000229989","ENSG00000230063","ENSG00000231672","ENSG00000231769","ENSG00000235281","ENSG00000235532","ENSG00000236559","ENSG00000239650","ENSG00000240505","ENSG00000241549","ENSG00000243364","ENSG00000250959","ENSG00000251192","ENSG00000251369","ENSG00000253784","ENSG00000254952","ENSG00000254977","ENSG00000257221","ENSG00000257242","ENSG00000261372","ENSG00000266897","ENSG00000267759","ENSG00000268849","ENSG00000269343","cancer_type"
"HD-1",1.01038730787626,2.57345568671135,1.38414475505868,0.376188018542058,2.80745373965718,-0.252511296957536,0.832837760932731,1.8893905949355,2.48998095171469,-0.179354249745555,1.15889658051016,-0.238451526905751,-0.434410801750367,-0.309451323435281,2.5998726144321,-0.156170449187481,-0.235684272368303,-0.219067151071188,-0.247149069019478,1.31467721459026,-0.310641829709257,-0.141627926946026,-0.209628679299138,-0.168564953878791,-0.226351440535464,-0.22443990401933,2.24081581402937,-0.199144605343565,-0.19949546106213,1.00170200038305,2.51376837977923,-0.223965353271385,0.924593404950132,-0.276504855396592,2.48123349492529,-0.285488461686707,0.964255256435529,-0.519917648893208,-0.197907725499019,1.01355741805086,2.20706962679652,0.930917650219363,-0.329587160552061,-0.191065002342823,2.06553378550737,1.83826572853813,-0.214799456930195,-0.179618840309072,-0.246000945235717,-0.237140284116743,2.32862240159305,-0.279173051669,-0.170249585860599,2.2496611767691,-0.193906552557612,-0.201775725545737,-0.389568158406543,2.52196759035127,0.872592962922953,0.534570312314123,-0.306792605648569,2.14633734489248,-0.43239719229305,2.36844535542806,-0.325981817448114,1.80424548273475,-0.34998750312806,-0.163458263922479,-0.402525486162038,-0.366689348308888,3.11503544932058,1.01816910589863,-0.16479541464886,-0.234193700747991,-0.144540917705524,1.6226909963522,0.91722937083471,2.1192262668092,-0.13151999707102,0.926713930729101,2.65447565077314,3.60524530636402,0.840198847423371,2.46109826407316,-0.290698925345609,2.79464472601136,-0.259782904447562,2.3324524411244,1.09558151801372,1.07689796766377,-0.185251684233744,-0.260580795707427,2.49405578334662,2.05054565932106,3.7518038435617,2.58050149092035,0.956192837148912,2.33260713320408,3.23554658903702,-0.128932641452546,1.26352486115267,-0.417000536762792,-0.301979784922195,-0.299960119541084,-0.256532244704958,3.10144376387638,2.05176573288318,-0.153320854152934,3.38752122726816,-0.163743471415915,-0.219125930608524,-0.404890354192598,2.59096845100429,-0.197401845666241,1.19073731619481,-0.231333049519388,-0.366312936028366,-0.314982942706807,0.905731627190255,3.44100066951817,2.26325492101734,-0.214687075862593,2.33937191572298,-0.229559991720713,-0.16660933456995,-0.294314581025353,0.316902858394198,-0.364692069107342,3.19949103134654,-0.115779236354039,-0.180874142210094,-0.326180065753841,1.52889424179525,2.6331903314154,-0.346374864005748,-0.155962254964768,2.74895104113799,1.6608812529212,-0.16831304828448,-0.250106724925843,0.969241815694423,2.48298535666599,1.52015487793468,3.16143598599545,3.64106345618109,4.22641897230869,-0.228866249317344,-0.202312210091521,2.28101649533168,0.935319421864173,3.45231674931021,1.74176519874425,-0.0961186038436446,-0.314332809215574,1.04542147833617,1.96830599833102,2.31377112180146,1.01030800554346,0.880723018930917,3.27887534156896,1.82498822833843,-0.268061733947589,2.1976825192385,2.21582863185228,-0.205132141906519,0.827552517773454,-0.245901272525664,-0.178839984374771,-0.156175063961379,-0.164769889703228,2.08195328806084,2.11065260823412,"HC"
"HD-2-1",1.16533161311173,1.9210447350044,0.0871188238985174,1.8120473357249,0.348569251221115,-0.0817801210669683,-0.17644894569609,-0.214852802616888,-0.0508285631477773,0.00757706846528425,2.4731786640706,-0.0708341146847984,-0.287206832028968,-0.136662048361238,-0.0700139128986134,0.0123022697639689,3.13503200769154,-0.0811079178951996,-0.0818471510563995,0.056326057553014,-0.165970435259511,-0.140593175044869,-0.038745459763616,-0.0272325302818713,2.90579200295307,-0.0728835148904256,-0.0283533941279619,-0.101576574053067,1.29215441392758,-0.0302321901073277,1.71335139015934,-0.0685446935347699,-0.113002453031286,-0.137775273370375,-0.180027588131346,-0.129544050998394,-0.132760027465527,1.45124864244229,-0.041379240381053,-0.117212069178079,-0.283524115703158,1.08494480360833,-0.196522837479406,-0.0207292807659372,2.51175388909304,-0.210014081340482,-0.049736545149061,-0.00363964635525667,2.285192056641,-0.0564008378621188,2.48065750109281,-0.113158676656953,-0.0149601417169207,-0.181103196602372,-0.06033867296138,-0.0481700927666664,-0.223282376523776,2.04851519800171,-0.384911540594283,-0.31477461358067,-0.151079807843622,3.15300164050022,-0.278176027230343,-0.0283589502095427,-0.185662263752493,2.19355727728769,2.48866820359462,-0.0158544514575241,-0.249538776579846,-0.258603816306921,-0.0170200075460748,-0.121632884204404,4.08532181319987,-0.0598301741794092,0.0461424112295367,-0.300931938720948,-0.0773482048768247,-0.111473009007397,0.0418188094092187,-0.0631413193738962,2.6141249463392,2.47193583983601,0.967499995593158,-0.138456613584693,-0.130397634045222,2.92583109236255,-0.156577860916581,-0.165328681973024,-0.0951027743819579,-0.0838927238429592,-0.0476456414988108,-0.135783530262552,-0.00839056298797056,-0.108474911395829,0.962481300233927,2.2688777887579,-0.143717580724049,-0.291354426345471,-0.0679337924095976,0.00625077096845039,-0.256778294215766,-0.34506733409949,-0.158310797923155,-0.142388249244549,-0.0992453433649665,-0.0531474671016469,-0.0432142248780351,-0.0141555594619627,0.028666605655745,0.00373846697738167,-0.0946112378184698,-0.257696706692472,-0.0293148156722322,-0.0539927773375791,3.16986099272881,1.26916464359184,-0.210345985740204,-0.166043327444505,-0.158607899326888,-0.134282187273325,0.0325757389893893,1.07398737301192,-0.316806704985371,-0.0727143735042465,-0.0382661897217812,1.08706412251278,-0.157780805644086,-0.228787229091916,-0.202560895687184,0.0143992151970649,1.41152838667206,-0.187329181398212,-0.102187658537661,1.09812793587865,-0.179114704358461,-0.0172825745222067,-0.0719955813342014,1.12221628027572,0.00170754218745301,1.07899200442499,1.11384713684304,-0.159004037987673,0.984333721934612,-0.0475710030737519,2.14426562218814,0.00356734541559912,-0.0879651589895843,-0.048279269189979,3.40205987611219,1.07564260501252,-0.0366174282901429,0.915081714693395,2.64030348748854,-0.171266295376845,-0.0399337763804536,-0.148726979250012,1.596816832269,-0.0563716773790352,-0.0928455035306536,-0.0216016127823753,-0.141196468743921,-0.101233201529032,1.17493675431011,-0.0450377985443259,2.09214171491251,-0.164878827695245,-0.104555329107077,-0.0386875032754513,-0.0123384587033877,2.0263590719119,2.22474833063982,1.07331216555612,"HC"
"HD-3-1",2.17909600905893,-0.482479695290202,-0.0829314734204269,1.68338960598901,-0.25069487112406,-0.241620832944908,-0.308774368356538,-0.351806289735675,-0.202223439178111,-0.167430423981487,-0.228192085907222,-0.227759681165392,1.68813970973167,2.91013102749013,-0.21060122699531,-0.145424045823921,-0.226960885877452,-0.210267117590037,-0.236604922179225,-0.1086536728017,-0.301413646240733,-0.14156883328212,-0.198728516847793,-0.1595497540187,2.54631663873927,-0.214772546004085,-0.167372212435093,-0.192921013618083,-0.189086268356103,-0.165526875965704,-0.501283909647125,-0.214051504246137,3.05658859383979,-0.267655683517678,-0.344410867319693,-0.27554120405367,-0.276587356363999,1.37857468173344,-0.187923211392315,-0.27114997024116,-0.405029304532609,-0.313159023902738,1.64218259450042,-0.180199763254398,0.895734886791013,-0.346757403616359,-0.204270555625549,-0.168393619907829,2.38918272636607,-0.225611420540191,2.33832029520343,-0.268583459187038,-0.160344106710844,-0.322611047452614,-0.18538663123451,-0.19197765201173,0.913958616539563,-0.26803808413364,-0.50067826248162,-0.440694549229671,-0.296860121953305,-0.160463561338781,-0.422559855676911,-0.155691450094455,0.825279814691588,-0.27814283723954,-0.340959174416351,-0.154043029713514,-0.392766892007041,-0.359794874640463,-0.153297915871684,-0.273026227268817,-0.153575941136466,1.19638409754267,-0.132377761675322,-0.435344184150929,-0.207745144824824,-0.249826659701462,-0.12046319959908,-0.192919125305803,2.40778618295916,3.03012511595982,-0.188011994252307,-0.288599964996658,-0.280473754488644,-0.245444869820606,-0.253199743483342,1.65122406787818,-0.251210846757838,-0.236081510106679,-0.176474179782608,-0.252620327321288,-0.16170091670415,-0.261394747540566,-0.251510007182182,-0.200166211248264,-0.287924484448938,-0.429336409458351,-0.206508850619904,-0.12030966981072,-0.392286055693464,-0.412412119030449,-0.292815542220264,-0.289909050813186,1.03393918270356,-0.207289919596778,-0.196835330188508,-0.144443889382207,-0.113145893535693,1.21037385343571,-0.211183486741431,-0.395501283259134,-0.195201316746749,-0.18825418244904,-0.212840118805074,2.88057668444251,-0.356364240657324,2.86730612489916,-0.299304732256256,-0.284969487488289,-0.104085018962506,2.08969308887681,-0.458002978189535,-0.219555248580951,-0.158422684457863,0.945581230082322,-0.220015566154932,-0.356023079617803,-0.340733141486054,-0.107475517162472,-0.16976186642297,1.62460159631567,-0.167219352636357,-0.351153534892727,-0.335705806407519,-0.147116266168223,-0.213230463470215,-0.410758418047752,-0.157467910527463,-0.240831864228905,3.15081267960373,-0.293005980317944,-0.312817858969456,-0.175925481290181,2.01820642235224,-0.123521834198702,-0.219878562999618,-0.192486879767954,-0.236045661700704,-0.19807034190414,3.9606193707869,1.76194719513306,3.1884147882553,-0.305206996590839,3.52981499387359,-0.297251596828358,-0.378506064951348,-0.196221770478448,-0.22048799141592,-0.182204534727982,-0.284700968375055,1.97955327237745,-0.125125018250823,-0.183547953879653,1.96768903628316,0.83641771064602,-0.23688521027396,-0.169900049745194,1.02394246470441,-0.156682313297812,-0.233865132286906,2.11991896518751,"HC"
"HD-4",-0.141699225402746,1.6394586496261,0.0335896675966328,6.89612500740175,-0.208342468875117,-0.132095460613098,2.45924414619805,2.39372747217719,-0.0984852865414263,-0.0475125348161127,2.33932573146538,-0.120231812356293,0.788516258800527,-0.187583920127945,-0.114268585951197,-0.0373474911193659,-0.139229807358316,2.08935689604624,1.21512458642214,0.00439303589977137,-0.208605825640785,-0.140923306583728,-0.089105607339557,-0.0688839090945518,-0.134153245282988,-0.117547947965551,-0.0721143294006044,-0.130330365489327,-0.0844010404835196,-0.0728208271183261,1.26086345204364,-0.114347946668478,-0.155824750971299,2.59924030419,-0.231772856348031,-0.175501656181944,-0.178034606166498,-0.462359453116425,5.87550923706945,3.77739630228575,-0.321772036153098,2.02835648796494,-0.235737565322475,-0.0709280779291882,-0.199626354467534,-0.253058726288195,-0.0983814186434073,1.3771068310889,1.06013936257984,1.36169495030693,-0.0395175239370862,3.09606868031803,-0.060724724952848,-0.225647640131923,-0.0997018014543456,-0.093438448292003,-0.272287636011278,-0.181726899916091,-0.421353081998018,-0.354412226823057,-0.196969155541032,-0.0492365838918317,-0.32362578322746,-0.0684412164337881,-0.22701514469134,-0.176666020379573,-0.250161292660835,2.62216623144267,-0.294624732314158,-0.290457168305083,-0.0599181475098078,-0.169289125044506,1.39113327200953,-0.111215985809858,-0.0100529285559837,-0.343242797378344,-0.118395108585987,-0.155024559987944,-0.00926501203744927,-0.103993329442516,2.02106099129617,-0.0828730534733987,-0.106347321243198,2.57734394194965,-0.17763923394277,-0.140953623745394,-0.186992908321054,-0.212188047386175,2.83138859186392,3.1356882828848,-0.0881988370572236,-0.172561914482829,-0.0566502485995859,2.66337694333716,-0.165712365939821,-0.102619239538803,2.30790720988847,2.49504166272953,-0.111555038990342,-0.0335884632047188,-0.29943400407703,-0.366266412110651,-0.200650773767604,-0.188825474991558,2.66005028533011,-0.101669084308199,2.35035738056276,1.07774619386411,-0.0159737363752015,-0.0456193058730808,-0.131306346450694,-0.301075417782391,-0.0815332744717363,-0.0962561538375623,-0.101362309365296,-0.115555938909335,-0.256310233457634,-0.209936584049211,1.02052394354081,-0.181716176940427,2.36620816284732,-0.115254064473978,2.61368536205364,-0.118937569096447,2.97951759321527,-0.187728589132016,-0.177371328420681,-0.268839071619611,-0.246055343262757,-0.0239650317380085,3.7620472396466,1.81092658128312,1.55552754800181,2.56519463222824,-0.228407117892727,-0.0581521765337697,2.77479341353919,1.85858227201571,3.07231027862633,-0.147554610846514,-0.105969324738234,2.39700711533834,-0.221142947217199,-0.0879749719866114,-0.087696464720952,-0.0364383274183426,-0.129489421710084,-0.0936735545764682,3.60779175364693,2.15767219744313,-0.0751579103835021,-0.186201250018273,0.0155602035062462,-0.213428719339114,1.15262198826253,-0.195480190472648,1.52925285575897,-0.100394284868596,0.976882356256264,3.31573195436076,-0.1863694258742,-0.150398412339742,-0.0332444315664851,-0.0886386147218786,0.970795063483467,3.84585787835337,-0.146210692279469,-0.0799911470766512,-0.0547278324950441,-0.0753455753922162,-0.14226100595194,3.90885493381432,"HC"
"HD-5",-0.228790037377887,-0.476559841679841,-0.0685041732622138,-0.361268264728107,-0.245450922992979,-0.228059728000529,2.45609771153112,-0.340186968290647,-0.189378890516122,-0.152582548598326,-0.21455138738866,-0.214445901149682,-0.413328723461995,-0.284705000143904,-0.198673606691871,-0.132042329157084,-0.216098285391833,-0.199309074166574,-0.223475060891085,-0.0946565664903667,-0.289922458691972,-0.141494012619477,-0.185155335141144,-0.148323779509688,0.856556965272498,-0.20273448624584,-0.155577665462938,-0.185171226242432,-0.176124455663001,-0.154048289491802,2.09518819539916,-0.201706507111206,-0.237497864712212,-0.256636451611527,-0.330464364742332,-0.263154605602616,-0.264384848766609,-0.508229915487017,-0.175490220156841,-0.258089667851951,-0.394720637875388,-0.300924712386409,-0.310530116902251,2.03284897845923,-0.282285745359338,-0.335155912844471,-0.191159678497155,-0.154415667112843,-0.224854714399249,-0.211255362922345,-0.124973134867951,-0.255397007737423,-0.14800953197485,-0.31060532755007,-0.174777391164847,-0.179776821698826,1.71461809016261,-0.257351290725616,-0.490856455220293,-0.430011329404994,-0.284491920415427,-0.146691768724068,-0.410310133895595,-0.144888386385091,-0.305885703043056,-0.265578280429003,-0.329716851500674,-0.142318921444568,-0.38061522250137,-0.351209686640677,-0.141735911456868,-0.260181808665726,-0.139605144525268,1.21023371856197,-0.117231865670427,-0.423940465131724,-0.196682089822875,-0.238088546460746,2.56001035699745,-0.181908598481847,-0.227912861302873,-0.175491613694005,-0.177900518003964,3.19622588789028,-0.267741090857063,1.09349493057646,-0.245002210614415,-0.301560885027275,-0.237966424061764,-0.223169605012976,-0.165544190126198,-0.242707733416615,-0.148693856291459,2.57475174820162,-0.240886799133723,-0.188088236143547,0.978252830557868,-0.417629829004332,-0.194751952862217,-0.109572108653443,1.29256584855204,-0.406698495228509,-0.281403975470458,-0.277393183935171,-0.234006121434918,-0.194212262783873,-0.183801905184907,-0.133390049003766,-0.101114326850571,-0.139757247784998,-0.201293337462979,-0.383809754219511,3.19510371660137,-0.176863260929101,-0.199037268921094,-0.207823417483711,-0.343975851895395,1.78461961888587,-0.28736782022504,-0.272184970527679,-0.0924905330609688,-0.194496267009042,-0.446023692961266,-0.207097067597896,0.896585251748774,-0.272671292154481,-0.214735483824481,-0.345228215772427,0.773650622346962,-0.0971354979259692,-0.155924555363985,2.54870010655454,-0.161701974629087,-0.338407092630013,-0.322420402812324,-0.136100997923737,-0.201247902607273,1.70082624069745,-0.143963247081765,-0.229282552913084,-0.187248819429041,-0.281637071975754,0.847828864733254,-0.165035711539273,0.932761139794672,-0.112739414114405,-0.208686849109381,-0.180252108551975,-0.223291130645252,-0.186924530936245,-0.148664502254134,2.88291529883956,-0.0734411708592871,-0.293843284028839,-0.170159575005858,-0.284650564825065,-0.366892596049513,3.46381794679807,-0.20965862789998,-0.168578762837398,-0.272525850054934,-0.244169089015276,-0.113748638040023,-0.171796562570792,0.896076864416675,3.14553271391011,-0.225658161891247,-0.158767797568714,-0.135575248762626,-0.146611440995912,-0.222522982572011,-0.233762887907166,"HC"
"HD-7",-0.568126227137918,1.2697633560232,-0.466297398165274,1.68527691633843,0.443451571662493,-0.601969996028146,1.52117346671742,-0.615472971930324,-0.543532084714576,-0.552021461178269,0.653773417028579,-0.581536862731257,-0.636665114186548,-0.564173711700862,2.81923265904375,-0.501006457529575,-0.515604695505281,-0.469913966047566,2.48244838848943,1.5865533570278,-0.604580296296168,-0.143122770361257,-0.559398586759856,1.49500237911809,-0.493919746729233,-0.534650961282632,0.728049970377837,-0.398850353914675,1.77221483674468,-0.470538823459549,-0.670426987296796,1.26621546870059,-0.555724811896911,-0.560461543474329,1.99879383711165,-0.599031716204532,-0.600835521854248,-0.643379944537272,1.8884278843926,-0.572821755940414,-0.580473378852318,-0.638252291293981,-0.601947993253642,-0.492168798504454,-0.604355572439581,-0.591244293896944,2.28559728407096,-0.539819371124846,-0.548220174248997,-0.603283045988914,1.81093495377493,0.600205975423701,-0.488101594123107,-0.545756268345177,-0.467298082826568,-0.478170968389413,0.455362449730072,2.21796439648285,0.110579435024349,0.708226835043283,-0.608965809075697,1.94690483238073,-0.622479691974839,-0.442753233214389,-0.613192916609438,-0.612011467396484,-0.623009017988533,-0.465579045395511,0.941657696822859,0.173301719958632,-0.460526466313741,0.554572222999815,-0.52481153639915,-0.560393165198659,-0.529608631448525,-0.637182987750289,-0.501715483337733,-0.56173481908951,-0.486316088031402,-0.485493671583271,2.58987121970522,3.44138865771433,-0.456696737757651,1.65738831925402,-0.584483664209167,2.1494200241035,1.75757133650697,-0.579989818704079,-0.580552750979514,1.55122243427618,-0.466908671761528,-0.516020318117154,-0.50732786621262,-0.526737007283681,-0.533792619493672,-0.521105267363299,-0.613028373549456,-0.621423395819076,-0.518916157016583,-0.40563090229531,-0.594382078873312,-0.557377143518269,0.982544656499299,0.525998496682777,-0.578472720054099,-0.55479277478079,-0.543162846377526,-0.438169374552367,-0.432851773208042,-0.506551514548351,-0.47398707316565,2.32869378229497,-0.551221165285635,-0.490936674274127,-0.576826349082436,-0.567329706472521,-0.571247817906803,-0.619837893293044,-0.596391910176013,-0.560062505526635,-0.412176675810874,-0.503251535981803,-0.668428264387766,-0.550597232933082,2.77849050223346,-0.603637699951798,1.05971665068997,0.968024253612111,-0.552797342038807,-0.382233163639301,-0.537450449314418,1.89285046330355,0.521171612242155,1.51978359430345,-0.643449844785012,-0.439816802689782,1.79584714901242,-0.68191353677482,-0.516317295614279,1.44551598311372,-0.503942089459339,-0.595103532330392,1.76543353586328,-0.465291239612179,-0.458265434677315,-0.410035069612294,1.32633681158867,-0.517592362416864,-0.574962336278759,1.28303082065794,-0.435071830902669,3.37977523322475,-0.420221578294623,-0.607166484997714,3.10835406010737,-0.632089455173909,-0.611194239011277,-0.511503549528425,-0.508248619749806,3.13878524705875,-0.60822133895663,-0.593862671184663,-0.427421114675035,3.29829584771086,0.580036026041435,1.78290117706899,2.49721514177755,-0.465709113349169,-0.450584990502327,-0.42428811831083,-0.535251647183033,-0.551911500129703,"HC"
"HD-8",-0.566567413147715,1.5513432372009,-0.46447004917362,0.795657025178366,0.107677628629663,-0.600252358551001,-0.605670369679599,0.384661491031551,-0.541905205618095,-0.551575997891846,0.655903828555429,-0.579850551209347,0.853702695084018,0.571585771807915,0.602104241165794,-0.499311541211925,0.563050147575016,-0.469470443917869,2.51804184618458,-0.478815515151239,1.93048012176088,-0.143117049652255,-0.557679419650731,-0.456427359574816,-0.492604611774384,-0.533126231352603,-0.479286056609703,-0.39786877274625,-0.530529250206628,-0.469084955917547,0.702967872259225,-0.540522331974636,1.79161211558224,-0.559065857372863,-0.587503623840718,-0.59847391730215,-0.599289963107339,0.362350861924901,-0.469474134031252,2.35098595629772,1.55996356309895,1.19021925715407,-0.600609302373139,-0.491704466657062,1.10225189594844,0.385806344533751,2.73987758607017,2.84978173865595,0.551921090407701,-0.602822337453519,-0.456408464845962,-0.617307049196596,-0.486539307869992,0.440967109368977,-0.465954325926028,-0.47767071488119,1.60113707419348,-0.550656723210591,0.538358822771431,-0.618444422917618,0.502701764681801,-0.524666848313355,-0.621897052321413,1.78839899480693,-0.611781234630738,0.542195257940006,-0.622537661917562,-0.464094080281568,-0.611085629184385,0.174528094950774,-0.459062033129602,-0.598252344933146,-0.52304200774029,0.672166258473995,-0.529179845830877,-0.636617851489301,-0.500314246641952,-0.560248080118298,-0.484572216540418,-0.484099088059742,-0.547917653326771,-0.503463192677697,1.33714808344103,1.66010115377474,-0.584006626877788,0.597776900335284,0.268787577145401,1.12834361249504,-0.580123594002912,0.675358799831116,-0.465524289003923,1.06212181170503,1.69981531703839,-0.526205184921051,0.499676324797273,-0.519575481791019,-0.611478735917123,1.6780023172325,0.614552844467072,-0.404270892360096,0.859475783608717,-0.556992497901282,-0.54725804872557,-0.616169342710966,-0.576890338424048,-0.553136370413494,-0.541512044371796,-0.436769304972624,2.23975028377175,0.771742475048197,-0.472734395664444,0.338738116861505,-0.5507553942893,-0.489493910297138,-0.576357413144456,-0.565678236780354,-0.570676061041548,-0.618339489362586,-0.595944684711617,-0.559543013504411,-0.410708128550554,-0.501833202048235,2.27086802776757,-0.549019290822786,0.61553803114084,-0.602117334360557,0.15673011145819,-0.640715804244654,-0.552239892444773,-0.380923506009777,-0.535697827816693,1.05914363106442,1.21772840079297,2.04812033967692,-0.643018278239563,-0.438421618622145,0.590289681743163,-0.681375312661216,-0.514606806967087,-0.546260304896849,0.66991916377977,1.07728882895891,1.76798316361406,-0.46391195107202,-0.456910811043341,-0.408669377885303,2.64393139904356,-0.516042717188757,-0.573346858732199,-0.492827974702615,-0.433756157053906,-0.544188287220267,-0.418628567684627,-0.605727167283094,0.735844098343454,0.544456835334806,2.27897062311967,3.95006991244656,-0.506876982209563,2.22127913347115,2.12271669290995,-0.593403335806301,-0.425980192487294,1.62661296015894,-0.475884856132262,1.22057413064909,-0.533791215062061,-0.464299112200897,-0.449137925298857,-0.423012550592387,0.595892096102928,-0.550450015847528,"HC"
