class,ENSG00000005381,ENSG00000012223,ENSG00000049768,ENSG00000073712,ENSG00000075131,ENSG00000078018,ENSG00000086548,ENSG00000094963,ENSG00000096696,ENSG00000100448,ENSG00000100985,ENSG00000101425,ENSG00000103037,ENSG00000103175,ENSG00000112077,ENSG00000114739,ENSG00000115423,ENSG00000115590,ENSG00000117318,ENSG00000117519,ENSG00000117560,ENSG00000117643,ENSG00000118113,ENSG00000118520,ENSG00000124107,ENSG00000124469,ENSG00000128596,ENSG00000132386,ENSG00000133063,ENSG00000134121,ENSG00000137103,ENSG00000147174,ENSG00000152583,ENSG00000154016,ENSG00000155275,ENSG00000155659,ENSG00000156042,ENSG00000159713,ENSG00000159899,ENSG00000160185,ENSG00000163687,ENSG00000165138,ENSG00000166428,ENSG00000172232,ENSG00000175445,ENSG00000178038,ENSG00000179593,ENSG00000179639,ENSG00000181007,ENSG00000184206,ENSG00000186854,ENSG00000196081,ENSG00000196533,ENSG00000196634,ENSG00000197353,ENSG00000197457,ENSG00000198178,ENSG00000198502,ENSG00000198610,ENSG00000198722,ENSG00000204219,ENSG00000211786,ENSG00000211793,ENSG00000211800,ENSG00000213160,ENSG00000225113,ENSG00000228486,ENSG00000229391,ENSG00000229807,ENSG00000230063,ENSG00000231027,ENSG00000232021,ENSG00000237702,ENSG00000239219,ENSG00000239961,ENSG00000254977,ENSG00000256862,ENSG00000266088,ENSG00000266371,ENSG00000268632,ENSG00000269161
-1,0.828457366,0.474049426,0.319852735,-0.670037809,1.321513926,0.005751752,0.349793079,-0.643766409,0.728173874,1.151436031,1.678998452,-0.399142022,-0.68412293,-0.642106427,0.490696256,-0.686331721,-0.655910088,-0.338008438,0.79630235,-0.653546196,-0.094024887,0.709732714,-0.593528878,-0.263624304,0.422067947,0.356366328,0.313238173,0.183059591,-0.654488912,-0.66533918,-0.755886433,-0.313381453,-0.650277915,0.266027878,0.790022972,1.208633036,0.832745738,2.432565211,-0.611804582,0.715748906,1.007784827,-0.650855356,2.260287796,0.831709286,-0.635796506,-0.580688782,-0.370625414,1.411264396,-0.710363195,-0.641484924,-0.148752244,-0.672049582,-0.644016199,-0.676866951,2.112543532,1.620014395,-0.013793713,2.715865904,0.883451967,-0.170365622,-0.68128389,-0.736507167,-0.805168251,-0.806657989,-0.641065491,-0.140637938,-0.53740829,1.122295754,-0.637518852,-0.582608618,0.353615097,-0.735980162,0.059550492,-0.714506349,0.581382855,-0.623189216,-0.792845788,-0.582519914,-0.390338086,-0.709486541,-0.676201117
-1,-0.826244427,-1.367969108,-0.707291801,-0.723217809,0.818555255,-1.429906135,-0.534981796,-0.692352198,-0.705963127,-0.718186623,-0.661239906,-0.881790508,-0.724579394,-0.697794423,-0.737164698,-0.732444846,-0.704720036,-0.881527254,-1.179835341,-0.703254738,1.108894689,0.425207883,-0.659425976,-0.824468842,-0.79582092,-0.645419915,-0.671155794,0.321328654,-0.702114604,-0.702310058,-0.805253188,-1.094123137,-0.705896188,2.728650209,-0.768371548,0.349873347,-0.77609483,1.285597192,-0.666189806,-1.230856229,-0.98452442,-0.697823753,-0.969487779,-0.555711211,-0.684119408,-0.626039901,-0.44316109,-1.220813727,-0.763147401,-0.687209726,0.016292956,-0.707802137,-0.693631921,-0.720568127,-0.743290764,-0.767378841,-0.810074183,-0.474122252,-0.762475831,0.01867735,-1.158972256,-0.000123213,1.358929739,-0.851998448,-0.682666639,-0.849165401,-0.570274864,-0.845855787,-0.696161152,-0.66547565,0.77470367,-0.783675937,-0.12407937,-0.745553489,1.840420996,-0.690233136,-0.840766628,-0.177221873,-0.942871764,-0.759397457,-0.718419814
-1,-0.700703752,-0.919714299,0.500011849,-0.611439639,4.777797279,-1.264667562,-0.408128142,-0.587841226,-0.605867653,-0.600964087,0.174851158,-0.743354771,-0.621962452,-0.598321582,-0.621984444,1.954612281,-0.556524125,-1.002599231,1.122328995,3.144656589,2.388447381,-0.700034555,-0.544114199,-0.690663719,1.66376706,-0.540283045,-0.528782225,-0.860897029,-0.600342781,3.27374386,-0.714746496,-0.945410414,-0.597066348,-0.725116745,-0.66575741,-0.656888954,2.368487723,2.326717956,-0.555939686,1.113869135,0.164638389,-0.59157968,1.182914959,-0.454869349,-0.580713434,-0.529292064,-0.31286593,-0.399060104,-0.667301698,-0.523370467,0.190498985,0.500923845,-0.586908096,-0.624342731,0.251918751,-0.67335244,-0.710664902,2.057487499,-0.662511467,0.30999147,1.852421665,-0.695799162,0.009823497,-0.768039027,-0.537185046,-0.743810554,6.696111214,1.599439847,-0.591970533,-0.450660254,2.309779055,-0.694637324,2.519333577,-0.621790647,1.596246067,-0.497104625,2.545127475,7.102304105,-0.811464665,1.244966666,0.405290962
-1,-0.894972965,-0.609443655,-0.734530419,-0.771076313,0.495140278,0.009210568,-0.579259731,1.210568976,-0.750230192,-0.770616224,-0.700803921,-0.962312133,-0.758185453,-0.379381443,1.349414042,-0.772831557,-0.739704148,-0.987046854,-0.874583149,-0.747769868,-0.947716215,-0.759718768,0.05403812,-0.901030191,-0.858073752,-0.701581912,1.740083489,-1.0473525,-0.741558078,-0.727940492,-0.848563575,-1.177010012,-0.756838162,-0.844100355,-0.804678018,-0.871112755,-0.819688924,-0.992687258,-0.710733313,-1.006258347,0.714098642,-0.732360448,-1.043749939,-0.589978668,-0.727190511,-0.667151022,-0.474954263,-0.62756459,-0.810594053,-0.721826876,-1.428038002,0.399085613,-0.737300851,-0.753869813,-0.780824266,-0.806110333,-0.859102045,-1.358746987,-0.812942508,-0.689478187,-0.309823391,-0.810690544,-0.913923506,-0.339149916,-0.718783198,-0.901878005,-0.598188495,-0.920617625,-0.130913807,-0.69843464,-0.269074699,-0.825355881,-0.843676102,-0.771143297,0.670938653,-0.718310847,-0.882354098,-0.662910644,-1.014462063,-0.803573727,-0.754890088
-1,-0.892392693,-0.826768319,0.793176697,0.677877223,1.137804159,0.818247764,-0.577621775,-0.73287913,2.277698209,-0.768707364,-0.699382152,0.140023056,-0.063299374,-0.37525336,-0.79758454,-0.145009539,1.861694163,-0.982993212,1.083908146,-0.746166389,1.222389598,0.814194722,-0.72331868,-0.502421212,-0.478398416,-0.699471639,-0.705484844,0.243778711,-0.740152522,-0.727050277,-0.847018397,0.00644965,-0.754982795,1.952797584,-0.803397569,-0.868034071,1.544767814,0.720922728,-0.709126271,0.811665234,-1.056811141,-0.731140572,-0.186471021,-0.120708137,-0.725642873,0.920342414,-0.473801743,-0.991075866,0.082114273,-0.720603135,1.109016889,-0.736377346,-0.735732093,-0.752698469,-0.221893445,-0.804738521,-0.857334247,1.264571915,0.599413145,-0.138688164,0.176841068,2.016227394,-0.415162372,0.861358381,0.310303867,-0.899966595,-0.597208616,0.744402293,-0.750183051,-0.697271907,-1.193574664,1.443226022,0.119680426,-0.770256679,1.296219324,-0.71733123,0.012894514,0.170278927,-1.01177668,-0.801991186,-0.753598842
-1,-0.903686039,-1.233840469,-0.737691298,-0.776869937,1.041358344,-0.103357493,0.386604575,-0.739428565,0.784067839,-0.777026139,-0.705567813,0.180075746,1.865928452,-0.756807536,0.721685627,0.24591041,1.142741594,0.097132114,1.419251775,2.059421421,2.487500267,1.861102079,-0.734505111,0.257580249,-0.25805199,-0.708708944,-0.710971219,1.276452272,-0.746260852,3.142610144,0.934926603,0.23756595,-0.76306891,1.270210187,-0.80895499,0.434735657,1.319293086,1.265042793,1.488126594,1.14813587,1.775244746,0.455507098,0.910035742,-0.594106039,-0.732375835,0.688011256,-0.47882161,1.09796709,1.697283429,-0.725915968,0.796320295,0.365280348,1.622317258,-0.757780593,1.500339297,0.281286779,0.001840634,0.211280073,-0.819105069,-1.05847099,1.088214409,0.870471141,0.522656251,1.168406706,-0.723068797,-0.448514365,-0.124172753,-0.219586806,-0.759335587,-0.702318537,1.178069697,0.695226405,0.649308653,-0.774096351,0.056812601,-0.721577249,0.492502625,0.753052264,-0.654097115,-0.808873449,-0.759205853
-1,-0.846369453,-1.39291071,-0.715702661,-0.737619853,-0.870794989,0.190210574,-0.548080944,-0.705069331,1.013828277,-0.733870122,-0.673186193,-0.904940772,-0.734875233,-0.713318065,-0.755574704,-0.029489323,-0.715411814,-0.502966634,-0.781605487,1.833478799,-0.913616232,1.200942704,-0.67858937,-0.84659969,-0.814108337,-0.661855036,-0.681997802,-0.561873701,-0.714094562,-0.710237476,-0.19434527,-1.118242868,-0.721131263,-0.820523559,-0.779480351,-0.814400013,-0.789322774,-0.952976884,-0.679600279,0.725134459,-1.00660355,-0.708379315,-0.991251678,-0.566055736,-0.697124172,-0.638375302,-0.452701285,-1.247003163,-0.777427734,-0.697783822,0.621431042,-0.716914798,-0.706819277,-0.730776427,-0.754733094,-0.779193781,-0.824843214,-1.297073591,-0.777586642,0.608402539,-0.609927103,-0.787076141,-0.877946911,-0.223610518,-0.69366845,-0.86498246,-0.578842662,-0.867458124,0.158436093,-0.675557673,-0.127374902,-0.796343496,0.621992512,-0.753482214,-0.83288261,-0.69888979,-0.253958325,-0.636371176,-0.963851057,-0.772765656,-0.729547876
-1,-0.906976133,-1.469427116,2.143950483,-0.779041163,0.851794375,0.497301454,-0.586852484,-0.741316063,2.637204132,-0.779432012,-0.707351739,-0.976842697,-0.102861313,-0.759269852,0.106390353,-0.180727888,2.583254803,-0.344746908,1.829865745,2.050397777,0.596385218,2.183551683,-0.737780851,-0.528635418,-0.868887122,-0.711400566,-0.71254913,1.122366437,-0.748019174,0.888363296,1.440277517,-1.191656522,-0.765407725,0.984994787,1.623436424,-0.023668314,2.122918445,0.900850338,-0.718140234,1.885623925,-1.072634801,-0.045167344,1.221103992,-0.147216409,-0.734317434,2.058607022,-0.480272053,0.796858157,2.128427109,-0.727442717,1.85674607,1.283110785,1.607138642,-0.759239484,-0.786934339,2.036850523,0.656320254,0.379450977,-0.821417858,-0.710781835,1.762036634,2.338093976,1.686890166,2.177960533,-0.724670009,-0.910698706,-0.130769681,1.565532278,1.604583024,0.005334217,0.90232463,0.890920453,2.082367296,-0.775195167,0.840714272,-0.72279408,1.486139951,0.542306495,-0.659991545,-0.810856881,-0.760817675
-1,-0.508006663,-0.471571661,-0.212974775,-0.285008931,0.15009268,-0.587337818,-0.232036356,-0.252884175,0.777697417,-0.294775797,-0.31568833,-0.589376512,1.031083727,-0.412756301,0.290721717,2.010569612,-0.174737792,-0.836214815,0.209166185,-0.304239548,-0.572610645,-0.628459814,-0.362257063,0.084489936,-0.508243325,-0.358363606,-0.19491304,-0.705480834,-0.236806184,-0.157675038,2.544485336,-0.771709001,-0.325550032,-0.335040734,-0.31699049,-0.49247098,-0.332017692,0.144290914,3.297775965,1.186942026,-0.673902895,-0.192122498,-0.671334787,-0.214952946,-0.271629283,5.094024596,-0.159331357,-0.396600368,-0.40772439,0.823359149,1.20138615,-0.216837546,-0.260958831,-0.221598876,2.496791311,0.922203175,-0.464872034,0.295722685,-0.42065437,-0.67235555,-0.839836395,-0.341781911,-0.533822555,-0.475654981,2.082152138,0.85044956,-0.216140843,-0.567632703,2.900349333,2.946012868,-0.837539302,2.17847811,-0.419277795,-0.263649738,-0.454259442,-0.16195025,0.516195259,-0.342096331,1.285769847,2.365698394,2.171298403
-1,-0.655475845,-1.160828021,-0.446959527,0.556435101,-0.059944011,0.759439414,-0.354017018,-0.515543578,0.476589093,-0.545035863,-0.495472353,-0.695369294,-0.503538932,-0.551705428,-0.564640836,-0.526096502,-0.439205266,-0.426448745,-0.98590146,-0.53951483,1.096346267,0.114792213,-0.488231445,-0.643893319,-0.638745221,-0.484381146,-0.426187793,-0.81434569,-0.501304337,-0.420401914,-0.656704098,-0.892182861,-0.548827149,-0.618215097,-0.558585063,-0.12913655,2.004179121,0.629611115,0.617346671,-0.316030632,0.278630537,-0.468830758,0.395978971,-0.381145602,-0.528337734,-0.467251107,-0.265686397,-1.004356481,0.271110756,1.269061201,-0.196877086,-0.461142255,-0.524086713,-0.528060083,-0.562473193,-0.566353841,-0.667797416,0.019037147,-0.607926771,-0.784017252,-0.960486744,-0.6002141,-0.717901657,-0.713694123,-0.442955811,0.544823798,-0.407338886,-0.669401765,-0.543457184,-0.342881206,-0.954791661,-0.627665092,-0.651397226,0.63889531,-0.693316272,-0.394115268,0.222960024,-0.484727597,0.350236698,0.406712173,-0.485495619
-1,0.481793191,-1.225654524,0.470900548,-0.620697584,-0.753932922,-0.280545268,-0.418438535,1.771266233,-0.614715928,-0.610489198,-0.586142587,-0.752536416,-0.641794949,-0.605242395,1.099959133,-0.645612508,-0.57887819,-1.01237118,-0.51354698,-0.611611432,1.767773493,-0.70339587,-0.55199508,-0.699596925,-0.68859103,-0.55007149,-0.548330682,0.502087205,-0.608771215,1.409019184,-0.721380255,-0.955499745,-0.606323309,0.421089984,0.335222219,-0.665751442,0.378578417,-0.831485649,-0.564604678,-1.094703039,-0.231000497,0.559811862,-0.842523471,-0.468916753,-0.589468526,-0.541113417,-0.32185557,-0.415837713,1.230626609,-0.541753708,-0.16396344,-0.59016664,-0.59577472,-0.632540542,-0.669329085,0.385038777,0.096902402,-1.129827887,-0.669624529,0.129537368,-0.60226463,-0.703974464,-0.010285369,-0.774315954,-0.555139589,0.943666267,-0.508316105,-0.723918663,-0.599140222,-0.471196593,-0.005281124,-0.702543825,-0.734669892,-0.642760243,-0.755012082,-0.516728331,-0.759038569,0.022160202,0.224135896,-0.671589852,-0.607313467
-1,-0.872645367,-1.1843336,0.889705643,-0.755944088,0.833404968,-1.491198056,-0.565020528,-0.721165678,-0.73626702,-0.75394034,-0.688335441,-0.935680774,0.504277571,-0.733391623,-0.019258113,2.331384628,0.982486397,-0.782008037,1.249795435,-0.73371728,1.776393486,1.218610875,-0.703963954,-0.875842571,-0.8379123,-0.683325959,0.464484005,0.669369914,-0.729200641,1.74794203,-0.834983869,-1.14991339,-0.740631555,-0.833563418,2.66920176,-0.844734528,0.7516581,-0.974673819,-0.696655758,1.390676733,0.623392824,2.604472546,1.013838894,-0.579177106,-0.713617151,-0.654113113,-0.464872946,-0.44977322,-0.795593387,-0.711042839,1.322371562,1.711514759,-0.010505162,-0.743532368,-0.17686087,-0.794028246,1.093927198,0.765202941,-0.796904407,-1.023499543,0.869472874,2.573490211,0.794804437,-0.878752129,-0.707501034,-0.88516117,-0.58953544,0.955693903,2.203092652,-0.688182004,1.487776996,1.780229064,0.515835198,-0.763284747,-0.845553052,-0.709645241,0.073655627,0.758986795,-0.991220247,-0.789682256,-0.743516351
-1,-0.832850523,0.326261665,3.187592491,-0.727979858,-0.859757971,0.048030413,-0.53929311,-0.696563466,2.09658829,-0.723363756,-0.665193858,-0.889354279,1.680550014,-0.702904018,-0.743210178,0.851270218,-0.708270824,-1.156777795,1.003688334,-0.707693426,-0.903714637,-0.744028894,-0.665691593,-0.831709133,-0.112665038,-0.650813857,-0.674753104,0.634692049,-0.706086127,0.181161002,-0.809610084,0.992586481,-0.010658933,0.022365633,-0.772062118,-0.799064791,1.464111794,0.732989048,1.902169794,0.630367944,0.846293367,0.16840627,-0.976633825,-0.559134723,-0.688423459,0.671909491,-0.446313099,-1.229386876,1.618599668,-0.690720924,1.024883943,0.092119774,-0.697996588,-0.72396129,-0.747088178,1.507350424,1.385004507,0.144238596,-0.206535659,-0.979048519,0.855014833,-0.780098275,-0.288357604,-0.190406161,-0.686316997,-0.854391568,1.869085547,1.693752778,1.100295111,-0.668824801,0.749890206,1.728778564,0.677120583,-0.748197226,-0.826092088,-0.693115382,-0.844969844,0.493966267,-0.949760124,-0.763824703,-0.722113824
-1,0.897195756,1.133961684,2.991842783,-0.758115732,0.822350059,-0.180200769,-0.567049586,-0.723066923,1.832326994,1.162132352,-0.690127116,1.055483067,1.859836642,-0.735796238,-0.782466913,0.678504724,0.567891218,0.223872498,1.487804455,2.068804191,2.360176988,0.486750607,0.860364322,-0.47287773,0.449809724,-0.069090198,-0.697232993,1.277975624,-0.730980637,0.048714666,-0.836939223,0.369561115,-0.742951522,2.213362817,-0.79501778,0.553472571,-0.807986309,1.09228266,2.641065317,1.877482816,1.744903963,2.525613168,1.616386325,-0.58072915,1.401414855,2.968785916,-0.46631802,1.80623506,2.314483971,-0.71259968,1.569174174,-0.729583043,1.280888862,-0.745026835,-0.184140775,1.046657355,1.080756818,0.821071833,0.289074913,0.281516713,1.793178353,2.691964376,0.782400445,1.31530861,0.366381902,-0.392420328,1.024002392,1.663161423,-0.736707631,-0.689662988,1.513281818,0.230059801,2.374907182,-0.764425572,1.555180715,-0.710900826,1.42226278,0.516576593,-0.604320403,-0.791680204,-0.74515761
-1,1.166129762,1.422596521,-0.745112077,-0.180362706,0.178465273,0.264517312,0.001512461,-0.75141464,-0.768277487,-0.792369905,-0.716906235,0.686831807,1.583418315,-0.772588438,0.464982102,1.288025811,2.372067715,-0.287826665,1.466049263,1.304060107,1.592101276,-0.186071915,1.038064758,0.286751089,-0.884967544,-0.72603781,2.225693627,1.444888366,-0.757410869,-0.737863618,0.480089814,0.059565449,0.142310384,2.173318194,0.155668997,0.855316063,-0.227952059,1.353850655,1.727926535,1.174253824,1.184609326,-0.746062296,0.797015042,-0.603930041,1.760000346,0.512018292,-0.48806158,1.72132014,2.084861063,-0.73557785,1.355231928,0.28405294,2.037518246,0.397825894,0.586881303,0.537469325,2.0645918,2.303523637,-0.833853483,-1.082507859,0.764076875,1.54847548,0.442518581,1.341644201,-0.733212071,-0.490646501,1.651684179,-0.954115734,-0.776438267,-0.04455836,1.970747119,2.316308612,1.122404646,-0.78101558,2.266043389,-0.115964758,2.205596535,-0.095181009,-1.045562689,-0.821469065,-0.769410225
-1,-0.824862367,-1.36626315,-0.706700574,0.080055187,-0.853184223,-1.428085304,-0.080431791,-0.69146663,-0.705034441,-0.717099989,-0.660408696,-0.880212321,-0.723858311,-0.696723748,-0.223818648,-0.731589183,-0.703972075,-1.147181148,0.200189527,2.084957689,-0.89777923,-0.741803506,-0.658118146,-0.822957015,-0.794563298,-0.644291565,-0.670398456,1.035258811,-0.701278905,-0.701752379,2.431824576,-1.092470648,-0.704840703,-0.809323845,-0.767593979,-0.790084381,-0.775172455,-0.934824969,-0.665258029,-1.229270809,0.28038928,-0.697085306,0.744595338,-0.554991551,-0.683214638,-0.625183972,-0.442499165,0.847078559,-0.762155211,-0.686470168,-1.342250126,-0.707162587,2.987028325,-0.719852999,0.388606595,-0.766553,2.229648322,-1.270294258,-0.761428293,-0.970170029,-1.15736788,-0.775889833,-0.861379625,-0.851166811,-0.681898129,-0.848067841,-0.569674342,-0.844380179,-0.695025371,-0.664770055,-0.064547198,-0.782791966,-0.806694349,1.11804099,1.473528551,-0.689625073,-0.839881709,-0.624130405,-0.941430408,-0.75846642,-0.717641892
-1,-0.796113219,-1.065290396,-0.693996847,-0.701079278,-0.829210911,-1.390246751,-0.515172991,-0.672693663,-0.685382938,-0.694226903,-0.642806834,-0.84769709,-0.70844629,-0.22020471,-0.709564831,-0.713403938,-0.688011895,-1.113002125,1.261345819,-0.682592512,1.772381575,-0.733368457,-0.631139571,-0.791727014,-0.768351791,-0.620829206,-0.6542726,-0.95541248,-0.683518805,-0.689755872,-0.784860784,-1.058196571,1.907421524,0.135095273,-0.75098819,-0.758228111,-0.755581462,-0.910020687,-0.645567453,-1.196161881,-0.951331389,-0.681327769,-0.936866198,-0.539755464,-0.66405927,-0.607127317,-0.414811063,-1.181972588,-0.741186396,-0.670694295,-1.306834914,-0.693451955,-0.673286992,-0.704563081,-0.725455594,-0.748951732,-0.787340247,0.594745188,-0.739357937,0.089061225,-1.124014794,-0.76021321,-0.838628537,-0.833405235,-0.665533884,-0.824911693,-0.556826135,-0.41934384,-0.671338234,-0.647537299,-1.10230534,-0.763995814,-0.790088862,-0.732972055,-0.806682733,-0.67657349,-0.821036661,-0.60730271,-0.911426574,-0.738724401,-0.701059164
-1,-0.786650108,-1.050771752,-0.689643454,-0.693988003,-0.82121391,0.70633623,-0.508692802,-0.666369257,-0.678777354,-0.68658899,-0.636884363,-0.837117605,-0.703200146,-0.666894524,-0.700889054,-0.707257682,-0.6825905,-1.101863043,-0.362806174,-0.675964726,-0.868522597,-0.730440381,-0.622350103,-0.781534198,-0.759702839,-0.613110215,-0.648809578,1.335670392,-0.677516797,-0.6856389,-0.778280981,-1.046952599,-0.675207399,-0.788226168,-0.745341404,-0.334389689,-0.748965272,0.766330667,-0.638960089,-1.185210677,2.341476859,-0.675975062,-0.443981034,0.079014347,-0.657616446,-0.601080241,-0.404468938,0.394193639,-0.734148626,-0.665337594,-1.295144254,-0.688767115,-0.666751954,-0.69935635,0.516291851,-0.742981622,-0.087345237,-0.490029256,-0.731978561,-0.927869051,-1.113041471,-0.754869632,-0.830990781,-0.827364748,-0.659989829,-0.817155719,-0.552447554,-0.404320936,-0.663516642,-0.63967091,-1.092899105,-0.757638997,-0.784435689,-0.728839466,1.176031679,-0.672106958,1.198059686,-0.601649118,-0.901540678,-0.732070949,-0.695433356
-1,-0.730919377,-1.251778465,-0.620756838,-0.644259534,-0.77308819,-1.30450216,-0.444620833,-0.618626484,-0.637220451,2.023932045,-0.600748,-0.775887303,-0.66166103,-0.6226501,-0.649740704,-0.666855923,-0.633665279,-1.037167231,0.195014163,-0.633814303,-0.823329411,-0.711549331,-0.571421712,-0.72228671,0.738057295,-0.567693028,-0.597972194,-0.891389712,-0.630177412,-0.615548069,-0.737850328,0.995603358,-0.629905342,-0.754624643,-0.71025385,-0.688338848,-0.706588926,1.786761451,-0.58666362,-1.120197163,-0.878973623,-0.628143259,1.093404063,-0.500941589,-0.611742403,-0.564467731,-0.344683938,-1.099090092,-0.691387348,-0.588436261,-0.088982294,-0.642604941,-0.618332013,-0.653323854,0.708020992,-0.7036774,-0.735692586,-0.850326315,-0.687419034,0.240091734,-1.048390711,1.369039279,-0.784554142,-0.789818084,-0.600733503,-0.770177972,-0.525149775,-0.746094656,-0.617222576,-0.523346743,0.902560918,-0.718512291,-0.749233711,-0.696010609,-0.768675168,-0.566560932,-0.775206239,-0.567233989,-0.843199099,-0.691364882,-0.6559226
-1,0.675780752,-0.565300712,-0.102780031,-0.775162286,0.112658239,1.037979902,-0.583146082,-0.737943072,-0.753995096,-0.775135358,-0.704164237,-0.969719394,-0.76097406,-0.754875444,-0.805523181,-0.776229657,2.404928315,-1.240985668,2.311547349,-0.75156074,0.202491929,-0.761122621,0.698221706,0.04854745,-0.863602877,-0.706600007,-0.709728362,-1.052832101,-0.744876377,-0.730035415,-0.852212151,-1.184488741,-0.761230904,-0.17456575,-0.807697023,-0.878466086,-0.823362178,0.851469551,-0.714533322,-1.016888628,2.01529917,-0.735237152,1.527386617,-0.592889983,-0.730848148,-0.67067861,-0.477681277,0.610998233,-0.814644725,-0.724713016,-0.128601507,-0.739852833,-0.741008287,-0.756630615,-0.783963622,1.163859151,2.089337653,1.746205376,-0.817287355,-1.05555515,1.652803136,-0.813510615,-0.918317872,1.476124342,-0.721807593,-0.906401051,-0.600497382,-0.927438886,-0.757248159,-0.701176164,1.278606476,0.455079511,-0.846680668,-0.773229131,2.151389486,-0.720617433,-0.885837329,1.406733096,-1.020846544,-0.807312463,-0.757936038
-1,-0.921296965,-1.487892733,-0.743888138,-0.788385857,-0.929882436,-0.585606628,-0.595852009,-0.749423395,-0.766163637,-0.789809899,-0.715020898,1.008714644,-0.769911997,-0.769942504,-0.40230676,-0.787172317,-0.75197089,-1.26681261,1.36766975,-0.763818788,-0.96519992,-0.765571221,0.233245767,-0.931168512,-0.881764968,-0.723119174,-0.719310222,-1.070663142,-0.755561119,-0.736716837,1.942929135,-0.360659527,-0.77549762,-0.855898441,-0.817380408,-0.903010606,-0.835196535,1.087422023,-0.726827675,0.736963021,-1.08813185,-0.744468929,-1.072155973,-0.60229648,-0.742663377,-0.682117589,-0.486521672,-1.346787847,-0.827755512,-0.733978215,-1.460049257,-0.747654099,-0.752983238,-0.765476554,-0.794053026,-0.215196779,-0.876805308,0.495601038,-0.831393041,-1.078449332,0.678604245,-0.249107471,-0.157731785,0.266433815,-0.731531058,-0.921068454,-0.607888995,-0.950083244,-0.773563993,-0.709970072,0.717040865,-0.840136458,-0.856311586,-0.779875686,-0.867231285,-0.727985968,1.191739314,-0.67662129,-1.041852844,-0.819376486,-0.767720095
-1,-0.899407507,0.338099448,-0.736147097,-0.774032887,1.911490048,-1.223946815,-0.582070037,-0.736960125,-0.752954675,-0.773885522,-0.703235687,-0.967662233,2.614240429,-0.753599757,-0.803974694,-0.775291188,-0.741814005,-1.238832106,0.389939687,-0.750513062,0.627844321,-0.760735981,-0.73025668,-0.906072529,-0.862070801,-0.70520903,-0.708905475,-1.051316102,-0.743959959,-0.729457803,-0.851204427,-1.182414299,-0.760015988,0.321502472,-0.806863814,-0.876423177,-0.822347636,0.694709862,-0.713483018,0.155853706,-1.064427798,-0.734443144,-1.048536293,0.896761197,-0.729837464,-0.669703237,-0.476927293,0.789676831,-0.813525068,-0.723916358,0.035326492,-0.739179863,-0.739983859,-0.755868802,-0.783096904,-0.808453103,-0.862126736,0.829270524,-0.816085772,-0.041615315,1.208084622,0.603052295,-0.917103194,1.614825491,-0.720972562,-0.90515043,-0.599860361,-0.925545493,-0.755870667,-0.700419527,0.583849362,-0.827891646,0.890572051,-0.772654112,-0.857758346,-0.719981282,-0.884875592,1.975088932,-1.01907698,-0.806279564,-0.757095183
-1,-0.856490622,-1.405531229,-0.719794187,-0.744743246,-0.878984591,-1.469817804,-0.554628392,-0.711337979,-0.725911422,-0.741656585,-0.679081993,-0.916709187,-0.739909512,-0.721076741,-0.764824877,-0.750742159,-0.720648047,-1.185466227,0.388000186,-0.723302163,0.602681845,-0.750328131,-0.688314237,-0.857815187,-0.823287147,-0.670123682,-0.68731883,-1.012356781,-0.719985221,-0.714089619,-0.824863974,-1.130416326,-0.728696031,-0.825629295,-0.784916626,-0.825998998,-0.79583097,0.650472678,-0.686231467,-1.265404089,-1.01767931,-0.713548686,-1.002190638,-0.57116193,-0.703542894,-0.644487157,-0.457428363,0.406282436,-0.784489797,-0.702964131,-0.651132699,-0.721357527,-0.713327484,-0.735766137,-0.760345772,-0.784986985,-0.832142893,0.750471637,-0.785083505,-1.005407366,-1.194120534,-0.792182345,0.857908617,-0.86969345,-0.699067843,-0.872819045,-0.583027199,-0.878407593,-0.720946982,-0.680492401,-1.160497388,-0.802569408,-0.823986571,-0.757330522,-0.837844975,-0.703105154,-0.859651425,-0.642027037,-0.974395982,-0.779354145,-0.735003371
-1,0.09789664,-0.807286078,-0.161850158,-0.790138023,0.963087143,0.337989593,-0.597550839,-0.750940597,-0.767774168,-0.791760059,0.752890518,-0.997745229,2.592371734,-0.771957635,-0.826357144,-0.788615952,-0.753201065,-1.270324314,2.215119377,2.126824031,0.829062493,-0.183826415,-0.754868749,-0.934306361,-0.884203669,-0.725341502,-0.720572508,0.977219274,-0.756970605,3.176872525,-0.865518491,0.714394651,-0.777393902,2.704553908,0.15868771,-0.906354072,-0.225753474,0.761717472,-0.728456269,0.851792135,1.478935582,2.500655993,1.387376361,-0.603541094,-0.744226367,-0.683635999,-0.487694804,0.651709636,-0.008989289,-0.735197234,1.000405081,-0.154512892,0.595788499,-0.766638473,0.069845795,0.54116982,-0.878596706,-1.15574359,0.951381176,-1.081539218,1.228763046,1.392162222,0.94265178,1.471944994,-0.732812031,-0.189565731,-0.608859139,-0.953152795,-0.775752776,-0.711126269,-0.564584374,2.382381114,0.559134128,-0.780744558,2.57932369,-0.728951324,2.153620603,-0.678008582,-1.044677659,-0.820970895,-0.769008052
