class,ENSG00000005381,ENSG00000012223,ENSG00000049768,ENSG00000073712,ENSG00000075131,ENSG00000078018,ENSG00000086548,ENSG00000094963,ENSG00000096696,ENSG00000100448,ENSG00000100985,ENSG00000101425,ENSG00000103037,ENSG00000103175,ENSG00000112077,ENSG00000114739,ENSG00000115423,ENSG00000115590,ENSG00000117318,ENSG00000117519,ENSG00000117560,ENSG00000117643,ENSG00000118113,ENSG00000118520,ENSG00000124107,ENSG00000124469,ENSG00000128596,ENSG00000132386,ENSG00000133063,ENSG00000134121,ENSG00000137103,ENSG00000147174,ENSG00000152583,ENSG00000154016,ENSG00000155275,ENSG00000155659,ENSG00000156042,ENSG00000159713,ENSG00000159899,ENSG00000160185,ENSG00000163687,ENSG00000165138,ENSG00000166428,ENSG00000172232,ENSG00000175445,ENSG00000178038,ENSG00000179593,ENSG00000179639,ENSG00000181007,ENSG00000184206,ENSG00000186854,ENSG00000196081,ENSG00000196533,ENSG00000196634,ENSG00000197353,ENSG00000197457,ENSG00000198178,ENSG00000198502,ENSG00000198610,ENSG00000198722,ENSG00000204219,ENSG00000211786,ENSG00000211793,ENSG00000211800,ENSG00000213160,ENSG00000225113,ENSG00000228486,ENSG00000229391,ENSG00000229807,ENSG00000230063,ENSG00000231027,ENSG00000232021,ENSG00000237702,ENSG00000239219,ENSG00000239961,ENSG00000254977,ENSG00000256862,ENSG00000266088,ENSG00000266371,ENSG00000268632,ENSG00000269161
-1,-0.577371217,0.681820525,1.762345662,-0.393509369,-0.645810052,-0.669103922,-0.283469236,-0.36363394,-0.415803449,-0.400297408,-0.391493871,0.331303878,-0.349143382,-0.471343897,-0.472462926,-0.389754745,-0.286249926,0.498822568,-0.281115439,-0.403442858,-0.672444474,0.287013447,-0.415373886,-0.57795612,0.378055688,-0.411498627,1.524758835,1.858291404,-0.348331254,-0.268453252,-0.527208131,-0.822450384,-0.424160244,-0.454440587,-0.418858315,-0.546628741,-0.445480761,0.045836187,-0.328772047,1.024187977,1.406768811,-0.308795932,-0.08263339,-0.285027717,-0.379869842,0.980730936,-0.204175727,1.18000323,-0.497494425,1.522594272,-0.060110702,1.707184188,-0.371906129,-0.350817576,0.548215372,-0.416408456,2.140870826,-0.64263731,-0.49961737,-0.719326397,1.014901808,0.722491288,-0.622565333,0.472873819,-0.320103741,0.220403411,-0.296759081,0.550429181,-0.463475351,-0.202363465,0.628007653,1.676275973,-0.517150447,-0.368255518,1.738464586,0.842607813,0.389205705,0.231129005,0.247574009,-0.438199712,0.738258935
-1,-0.416211715,-0.075080461,-0.082412231,-0.141422739,-0.476546728,0.057466649,-0.16397164,-0.106321292,-0.17734667,-0.155131693,-0.215369573,-0.522727454,-0.087619965,-0.335223251,-0.316327066,0.960622474,-0.027166013,-0.772866304,1.654872119,1.605984674,-0.44049358,0.613072652,-0.291963868,0.184643701,-0.426376141,-0.28804633,2.634193847,0.144388359,-0.089217286,-0.011074506,1.450308726,-0.705156005,-0.195052266,-0.177030587,1.917896428,-0.42080024,-0.181864104,-0.553083723,-0.079390042,0.776228074,-0.568409309,-0.03772041,0.116562095,-0.122218117,2.492303766,0.414762527,-0.099985675,-0.805817858,-0.288925446,0.944717277,1.170918103,3.157154642,-0.114134539,-0.050594764,0.804690899,1.068703934,-0.341790794,1.062817439,1.490031491,-0.603767225,-0.223156433,-0.197577796,-0.416383052,-0.342830104,0.896666828,-0.420122019,-0.10945311,-0.497518348,1.368241424,0.035652978,-0.762943656,0.884340147,-0.289756092,-0.125217619,2.258071075,-0.032403111,0.690940827,0.414784721,1.539131058,2.465879483,0.969170568
-1,-0.484521162,-0.669049969,0.931520372,-0.248272774,-0.548291081,-0.042330456,-0.214622174,-0.21538644,-0.278419525,-0.259048213,-0.290022035,-0.57459984,-0.198469899,-0.39291967,-0.382507181,-0.256699827,-0.136981933,-0.235598532,1.075049427,-0.27065122,1.124078077,0.470352628,-0.34427273,-0.495758587,-0.487297817,-0.340373113,2.517730199,0.773571031,1.056939884,1.127407137,0.621060097,0.687027257,-0.292162515,1.050056717,2.654795524,-0.474134206,-0.293601284,-0.633945778,1.677204342,0.833007133,2.047297896,-0.152619122,-0.65529391,-0.191226979,-0.234981117,1.158684662,-0.144147917,0.625562718,-0.377329987,1.781473162,1.6646081,-0.181960161,-0.223394215,-0.177847915,-0.314740121,-0.270077857,-0.433382016,1.008378959,-0.393919021,-0.656541317,1.396043472,0.922293564,0.986166708,1.402537418,0.808463872,1.541755877,1.37257867,-0.553388471,-0.385421667,2.98006148,0.47985853,0.749268379,-0.386140001,-0.228232238,-0.420131253,2.076093926,-0.458149209,0.793322826,1.415709555,1.444189173,-0.221906978
-1,-0.365413306,-0.551807915,1.100930836,-0.061963572,1.152509658,-0.416294863,-0.126305306,-0.025214855,1.053671901,-0.07785404,1.357072413,-0.481972075,-0.005186269,-0.292317234,-0.267112138,2.376393513,3.096769558,-0.738228934,0.006577399,2.112067588,-0.367381314,0.722526683,-0.253064315,-0.390315762,-0.381071657,-0.24913345,0.005552527,0.987695328,-0.007543062,0.070052766,-0.238721455,-0.055292047,-0.122836104,-0.089589348,-0.107579855,0.16914804,-0.098770606,0.874660026,-0.000783389,0.316135621,-0.51003021,1.361690441,-0.537105145,-0.070899588,-0.049118161,1.021580078,-0.067144367,-0.767186753,-0.223183295,1.011875655,0.816435665,3.012885623,-0.03288344,0.044037206,1.738376964,-0.082365268,-0.273678863,-0.838243325,-0.258329398,-0.556611073,0.841618414,-0.117776678,1.235424026,-0.269326142,1.970936251,1.814445961,-0.050413182,1.456556246,1.465145914,3.335092212,1.741973034,-0.180100934,0.884153394,-0.048610665,-0.247048486,1.141736921,-0.295405776,-0.21846564,1.713841303,0.936802633,1.040395713
-1,-0.300413217,-0.880727783,0.082291237,0.039709944,-0.354925363,-0.004656842,-0.078108617,0.078566459,-0.006007492,0.02102808,-0.088818368,-0.429822739,1.367958355,-0.237416009,-0.204138223,0.007128426,0.158994452,0.53043445,0.550825904,-0.007345013,-0.273829097,1.611038463,-0.203289639,-0.332773018,-0.323101428,-0.199341721,0.096933218,-0.488448612,0.096964774,0.17386074,-0.150252667,0.825241351,-0.030430514,0.022297785,2.282331906,-0.330388249,0.00755329,-0.416005985,0.099799278,0.591597864,0.892237698,3.371539198,1.211984039,-0.005233969,0.052311828,-0.150909106,-0.025121634,-0.164999051,2.229153461,2.130570677,1.185564488,0.091451248,2.723601355,0.165125377,-0.072127683,2.414723833,2.429658915,-0.790997955,-0.184334805,-0.496271505,0.255753882,-0.015665609,0.727065793,0.955070856,0.037511713,1.664992372,0.025132502,-0.40212847,-0.23065274,0.20667576,-0.613719437,-0.085371022,-0.126365636,0.049413247,-0.152592961,3.438369246,-0.20659268,-0.162109537,2.104932806,2.604581128,2.226833161
-1,-0.29580602,0.07134413,0.088844183,0.046916547,1.285688555,0.001776971,-0.074692443,0.085922463,0.000809463,0.02803683,-0.083783361,-0.426126402,1.375434735,-0.233524619,-0.199674642,2.165168538,1.422241237,-0.285442917,1.106796595,-0.000755925,-0.26719813,-0.463849246,-0.199761617,-0.328694397,0.34740039,-0.195812491,1.201632729,1.552518616,0.104372274,0.181218633,0.9192449,-0.611009259,2.694155531,0.030228328,1.141871207,-0.326791089,2.781807629,-0.410552166,1.315741298,0.744743204,-0.430035371,0.164805883,0.706124,-0.0005796,0.05950117,1.144499593,-0.02214307,0.164964035,0.877883356,2.136661652,0.826068869,0.098293213,0.078452102,0.173708088,1.922693865,1.258461899,-0.180347464,0.419826887,1.750096077,-0.491994646,0.83010913,-0.008427992,2.364478145,-0.16860623,0.043460646,1.269142939,0.030487168,-0.398333258,-0.226779736,0.213480128,-0.607782354,1.059817149,-0.11986493,1.234422539,-0.145897967,1.239971354,2.221419284,-0.158115025,1.303943828,-0.048370967,0.042693106
-1,-0.466293321,0.202644073,-0.153644712,-0.219760679,-0.529146662,-1.03229897,-0.201106476,2.407286193,-0.251449025,-0.231318903,-0.270101609,-0.562907745,-0.168890462,-0.377523832,-0.364847535,-0.230579175,-0.107678414,0.170756807,0.276472295,-0.244582254,-0.512574178,-0.613019281,-0.33031452,-0.479621993,-0.471041345,-0.32641012,-0.136270134,-0.67355042,1.871399441,-0.091057013,-0.376024847,-0.74135316,-0.266249405,1.081432996,0.891495913,-0.459902455,-0.263785092,-0.612368372,-0.156887498,1.379710431,0.612933717,-0.1219593,-0.641781035,-0.172812505,-0.206537313,0.372185686,-0.132363568,-0.053114998,1.606475488,-0.154254665,0.738081905,1.005205294,-0.194239125,-0.143891408,-0.290719967,-0.241350992,-0.408941615,-0.912428475,-0.373168869,-0.644309232,-0.280050643,-0.276252863,-0.480455848,-0.415296871,0.832000141,0.930778034,-0.167659941,-0.538773446,-0.370098573,-0.038312539,-0.806859607,-0.327121578,0.741812758,-0.200743593,-0.393643284,-0.103081606,-0.433243534,0.367717552,1.146413575,1.487904504,0.898950462
-1,-0.267205637,-0.454269592,0.129523315,0.091653434,-0.320047958,0.041804537,-0.053485645,0.131586791,0.04312751,1.259920879,-0.05252723,-0.403180418,0.154181343,-0.209367789,-0.171965785,2.721893488,0.21237976,-0.672354146,-0.647597101,0.040147571,-0.226034659,2.070565941,-0.177860495,-0.303375284,-0.293485298,-0.173903867,2.340063179,1.414664394,0.150356276,0.226894692,2.312123582,-0.58367295,0.01677813,0.079459259,0.03664657,-0.304460768,0.061872589,-0.37669615,0.151185468,0.913318834,-0.397166928,0.212912657,-0.435072597,0.028313621,0.104130903,-0.122677706,-0.003652845,0.602403719,-0.096085154,0.108950546,1.244643514,0.140766508,1.373676887,0.226987525,-0.028367639,0.072408868,-0.141999268,-0.337411234,-0.146532066,-0.465444916,0.727124727,0.036501419,2.430197084,2.014946528,2.784855304,0.705342424,0.971643395,0.96490284,1.665049619,2.563162443,-0.570926351,-0.036974918,1.022723376,0.099492208,-0.104337035,0.177884181,-0.161219389,-0.133318042,0.971980548,-0.00877356,0.082794095
-1,-0.47477878,0.191705349,0.945377237,-0.233033684,-0.538058808,-1.039435551,-0.207398329,-0.199831427,2.373723378,-0.244227505,-0.279375004,-0.568502097,2.847089172,0.230959068,0.331673612,0.87669537,-0.121319844,-0.813185967,-0.837284856,-0.256717929,0.50846384,0.4903442,-0.336812373,-0.487133931,-0.478609089,-0.332910199,-0.148199459,0.065462933,-0.18338204,1.142966145,-0.387574037,-0.747515033,-0.278312526,1.066826651,-0.26819248,-0.466527647,-0.277665182,-0.622413127,-0.170018097,0.46595229,-0.635716388,1.177734156,-0.648061563,-0.181384846,2.051154786,-0.299145862,-0.137849441,-0.06385215,1.192094251,-0.165472924,-0.135035235,3.166114924,-0.207811458,-0.159698906,1.945985375,-0.254723977,1.164792544,-0.918703747,-0.382828519,-0.649998639,0.936454556,-0.289582989,-0.491311872,-0.427575108,-0.187633689,1.283745605,0.730393647,1.016278198,-0.377231809,-0.050844713,-0.813120912,1.480157485,-0.372393603,-0.213540159,-0.405974014,2.089843023,-0.444837671,-0.313287232,1.344639797,0.77644698,-0.208247051
-1,-0.256764304,-0.443864602,0.144374317,0.107985828,0.491296603,-0.857214636,-0.045743537,0.148257773,0.058576842,0.087429482,-0.041116345,-0.394803375,0.171125135,-0.200548693,-0.161849928,1.18911197,0.2291655,-0.665447319,-0.635487575,2.323698861,-0.211006836,0.962848901,-0.169864907,-0.294131867,-0.284173211,-0.165905539,0.158297255,-0.43974179,0.167143963,0.243569956,0.972382879,-0.573693101,0.031621764,0.097432324,2.884611743,-0.296308488,0.078952,0.518564323,0.167342633,0.474903857,0.966927618,0.230475319,0.317920221,0.038861862,0.120424178,-0.113801015,0.003097505,0.873217109,1.656008693,1.155515798,0.610493977,0.156272518,0.140898593,0.246438606,2.927028178,0.088864287,-0.127999236,1.679679016,-0.134645894,-0.455752229,2.058499506,0.052904099,0.787022431,-0.112113893,2.814893776,1.348631592,0.075863001,-0.366172352,0.921373901,0.271140833,1.296268011,2.663191161,-0.064777481,0.115238346,-0.089164108,0.192619685,-0.146952837,-0.124265241,0.988599841,1.087227844,0.097434031
-1,-0.509658602,-0.187193713,3.175902615,-0.287592904,0.147921891,-1.068763557,-0.233261247,1.653467733,1.833722943,-0.297288828,-0.317493663,-0.590419855,-0.239261966,-0.414151583,-0.40686104,-0.292721993,-0.17739349,-0.48255374,0.20651599,-0.306602107,-0.57498822,-0.629053604,-0.363522057,-0.518012053,-0.509716605,-0.359629034,0.900987035,0.437638429,-0.23946219,-0.160313257,2.006055431,0.766856192,-0.327898466,-0.337884281,1.646782768,0.544543038,-0.334719852,-0.663702498,-0.223991954,0.7138072,0.844432767,-0.194901113,0.854406761,0.572554302,-0.274207067,0.329753928,-0.16039934,1.188930288,-0.409862292,-0.211586027,0.664700201,-0.219290776,2.050354845,-0.224676261,-0.347865555,-0.309694168,2.334540217,-0.178729148,-0.4225349,-0.673469959,-0.841051695,-0.344377004,-0.535935993,-0.478045293,0.776005749,0.847290347,1.320753803,1.581895924,-0.406553263,1.051362491,-0.83874862,-0.390321327,0.662686966,-0.266140959,1.952247768,-0.164281577,0.513118066,0.752772613,0.941918411,0.705758095,-0.257152527
-1,0.396153679,-0.526204145,2.248780634,2.361420782,0.376734957,-0.925979809,-0.107142281,0.016048642,1.091911609,-0.038538464,-0.131610305,-0.461237475,1.30441747,-0.270488482,-0.242073681,2.651720881,1.351886425,-0.325886232,0.042604695,-0.0633449,-0.330184911,2.577523068,-0.233273881,0.655860609,0.29669661,0.764162207,1.140107992,1.465837736,0.034009301,0.111326863,0.859680688,-0.650486434,1.024444199,2.601780579,1.077601146,-0.360960098,-0.056496177,-0.462357357,1.248021061,0.796660023,1.398603694,0.091194722,0.212967677,-0.044790908,-0.008789552,1.820414176,-0.05043611,-0.208926841,0.821245987,1.046042974,1.039898989,0.033302189,0.008453654,0.092181917,-0.123726426,1.189491575,-0.239026417,-0.409190685,1.25899022,-0.532620034,0.761739843,-0.077177271,-0.318329138,0.898413118,0.995629606,1.578066689,-0.020376184,1.734224892,2.052026832,2.456288648,0.754866189,0.996037451,-0.181614372,-0.009636314,-0.209492927,0.075759847,-0.26009365,-0.196058428,0.180107106,2.530635858,2.171931963
-1,0.683050189,0.617387964,-0.561266943,-0.616358175,1.218909266,0.133721325,-0.413607629,-0.592458315,2.45244555,0.383300752,0.164859869,0.471774148,2.684901249,-0.602004034,-0.626169709,0.951295944,1.780003896,0.468832358,1.448433247,-0.60751981,2.242419805,1.996802558,0.435740611,0.126726748,0.148335206,0.46103487,0.458686821,0.315161003,-0.604821865,2.454574653,1.610337341,-0.493565542,-0.601983735,2.978608097,1.456011516,-0.661596488,1.027501833,1.175987036,-0.560543027,0.813865834,1.351838295,1.280908155,1.877041162,-0.462334881,-0.585365052,-0.535574555,-0.3176435,1.984699434,-0.670972057,-0.533140292,1.481782463,1.193670821,-0.591618979,-0.628700313,1.522080619,2.321514411,1.216050527,-1.125021046,-0.666298879,-0.359804298,0.941211582,0.357119586,2.144815325,0.146921434,1.739837715,-0.031057904,-0.500743923,-0.276004709,-0.595784064,-0.461574349,1.653966891,1.784091802,1.560950023,-0.632934998,0.175661527,2.318465377,2.122998011,0.644966047,1.086616847,0.269139489,1.021654888
-1,-0.641093688,-0.168988162,-0.414082328,0.59926414,-0.031240816,-1.185622227,-0.336877515,0.653415009,-0.522379367,-0.50987182,-0.470210899,-0.680264109,-0.466028708,-0.532181685,-0.542246317,-0.492972427,-0.402044939,-0.039254683,-0.013118033,0.501362797,0.201119169,1.183519445,-0.470530783,-0.629148647,-0.625361671,0.056930784,-0.393691376,-0.16239144,0.68750478,-0.383486159,-0.6252432,-0.079029334,-0.526557808,-0.578426266,-0.524638608,-0.596287348,-0.563301641,-0.766216665,-0.440230888,0.311622143,0.597627312,0.801161057,0.622735042,-0.357793871,-0.492267628,-0.447599858,-0.250742449,-0.986360662,0.307113074,0.623218332,-0.657581905,1.490310607,-0.487114613,-0.484999217,0.417329836,-0.52992478,-0.65199729,1.054446058,-0.581613125,-0.247862859,0.580173577,-0.563901792,-0.704724847,-0.680247241,-0.41310904,-0.690043367,-0.380473648,0.107767967,-0.524025688,0.844978627,-0.241238324,-0.59397764,-0.618782124,-0.476878923,-0.659726396,0.740956177,-0.683431809,0.146039649,1.039051889,-0.537923833,1.280805923
-1,0.902167124,-0.88676387,0.070777138,0.02704731,2.114562396,-0.015951879,-0.084111134,0.065641316,-0.017985481,0.008713093,-0.097665317,-0.436317527,0.087156709,-0.244253523,-0.211981127,2.615710433,0.145980335,0.117562569,1.082269306,1.098296602,-0.285480288,1.592069272,-0.209488682,-0.339939512,-0.330321162,-0.205542888,0.085552474,-0.497481914,0.083949148,0.160932276,1.714698738,-0.623150283,-0.041938901,0.008363126,1.123216572,-0.336708776,1.272122905,-0.425588824,1.296085237,0.162833213,-0.444633412,0.143439958,0.252256175,-0.013412103,0.039679523,-0.157791275,-0.030355234,-0.724423211,-0.149538339,0.054345865,0.913549629,0.079429316,0.058134781,0.150044801,-0.082795381,1.238442995,-0.197379258,-0.123366072,-0.193550247,0.76936423,0.932289939,-0.028382737,2.098610463,-0.186986333,0.027058916,-0.289807793,0.923639609,-0.408796991,2.346924659,0.19471989,-0.624151413,-0.097168885,-0.137787945,0.037205143,-0.164356651,0.119594882,-0.21765365,-0.169128245,1.736388658,-0.065957579,1.120182769
-1,-0.516389554,0.390244325,-0.224897997,-0.298121498,1.106808609,-0.59727516,-0.238252156,-0.266268579,-0.325573021,0.80712377,-0.324849631,-0.594676262,-0.250184695,-0.419836768,-0.413382175,2.300235798,1.067625815,0.012720202,1.799179132,2.045872045,2.464335403,-0.631459035,0.732193549,-0.523970775,-0.515719594,-0.364785115,-0.206698168,-0.711106193,-0.250284285,-0.17106288,1.211899217,-0.777826952,-0.337467339,0.995200439,1.627613023,-0.49901609,0.877178136,0.928043013,-0.234407587,1.566405672,0.832374552,2.910879619,-0.007928591,-0.223421669,-0.284710443,-0.33452123,-0.164750918,0.577713435,-0.418573337,-0.220484727,0.874501364,3.097631747,-0.274367107,-0.2372153,0.66325454,-0.320302069,-0.476112049,-0.352805941,-0.430197259,-0.67801327,1.214894341,2.655787275,0.920994937,0.595200096,-0.241362614,1.195218377,-0.225883772,-0.572738609,-0.412211585,-0.112299657,1.0047043,2.157218603,1.383339018,-0.276291625,-0.466441124,3.271899448,0.500605745,-0.349364429,1.437649824,0.69233176,1.632969085
-1,0.092638448,-0.174880964,-0.321639066,-0.404512514,0.050940854,-1.131460518,-0.2886851,-0.374865192,2.304504749,0.678589522,-0.399181392,-0.156192562,-0.360558427,-0.477285328,0.19752795,2.512530538,-0.29755849,0.490087992,1.526518309,1.234421887,1.30760471,1.349463266,0.427589332,-0.584183417,0.018939883,0.866646599,1.506687076,0.989500292,2.451095411,2.012199852,0.439032536,0.837637341,-0.434160411,1.670061514,2.343227687,0.833054137,-0.456987172,0.035995948,2.273899096,1.643136265,1.60482411,-0.32062791,1.719010677,-0.292134075,-0.390846632,0.967685346,-0.208723443,2.311101746,2.115136932,1.503427442,1.673807137,-0.330294504,2.737843463,-0.363921782,2.272536255,0.743042008,0.935042831,1.19405998,0.794637537,0.145766136,1.506731415,2.370496224,2.430389992,3.242339598,-0.329186658,1.052846024,0.579995995,2.158034195,-0.469388709,-0.212752471,1.508008226,-0.499256128,2.394717195,-0.378863701,-0.565279245,2.489222828,1.763789968,2.431468199,0.667480687,1.208689996,0.722858595
-1,-0.55652455,0.539545478,-0.281983133,-0.360900891,1.517659638,-1.108111072,-0.268011714,-0.330349455,-0.38495805,-0.36858418,-0.368711444,-0.620222001,-0.315314216,-0.453736113,-0.452266088,-0.359881294,2.659441843,-0.309173098,1.516236236,1.963757562,2.509756685,2.317618348,-0.399410276,-0.559501154,0.65445033,-0.395529547,-0.263122147,1.620030222,-0.31481376,2.739883875,0.488976445,0.042083041,-0.394524153,0.897545465,0.747870663,0.487255116,0.786788623,1.738779275,2.469293713,1.945698306,0.986139516,1.827756527,1.458481073,-0.263967603,-0.347339468,1.753203812,0.314335181,2.011570108,1.685817135,0.75921575,1.155487584,2.346695839,1.517949345,-0.311982479,0.587122758,1.569312708,2.306952133,0.86613921,-0.475886008,-0.145292754,1.232966469,2.082342448,1.502329014,1.705541749,0.715491205,1.110844408,-0.272530257,-0.597327054,1.727203955,0.982146181,1.574419381,1.730700118,2.990362287,-0.336817532,2.209866563,1.939023099,1.842356007,1.867535059,0.711661882,2.030583055,2.02958004
-1,-0.410360659,0.038420928,-0.074090109,-0.132270483,0.280293789,-0.985282408,-0.159633161,-0.096979301,-0.16868926,-0.146230708,-0.208975205,-0.518033173,-0.078125098,-0.330281255,0.869022383,-0.150427194,-0.017759714,0.955875653,-0.055651101,-0.164588872,-0.432072372,-0.590990644,-0.287483345,1.152573933,0.215215515,-0.283564271,-0.057636929,1.481626506,-0.079809896,-0.001730115,0.763329574,-0.107366506,-0.186734273,1.177712022,0.973637848,-0.416231911,-0.172293239,1.139126559,-0.07033598,-0.832397182,0.237023123,-0.027878743,1.331432451,-0.116307153,-0.119256673,-0.244380843,-0.096202952,0.396955189,1.32729142,3.004051048,0.36606118,-0.071827337,-0.104775885,-0.039694876,-0.217013428,-0.153201771,-0.333945534,-0.871188782,-0.309496423,-0.598335691,-0.768176959,-0.188386154,0.538111919,-0.33436378,1.835815869,1.940087613,-0.10265278,1.700298515,1.197065304,0.044294401,0.115446105,-0.245606364,-0.281500314,-0.116393887,-0.312364179,-0.024145711,0.702316367,-0.257435704,1.772654241,0.874572747,-0.117925521
-1,1.256123616,0.783966893,0.106690515,0.066543057,1.309990631,-0.316336654,-0.065388814,0.10595585,1.175230417,0.047124503,0.783644558,0.861952877,0.128130967,-0.222926781,-0.187518496,2.571728821,3.213469259,0.384759506,0.579748084,0.017188838,0.875180763,2.284182924,-0.190153381,0.330296914,-0.307802245,-0.186200964,2.942532886,1.868583969,0.124545905,0.201257167,-0.126904473,-0.599016553,-0.006043341,0.051826418,0.013071186,-0.316994559,0.035613705,1.39995292,0.126344499,1.621035836,1.258271311,0.185910795,0.284268731,0.012096139,0.07908067,-0.136325251,-0.014031227,2.357580869,1.598817221,3.371626063,0.847258375,0.116926663,0.09852122,0.197082298,-0.049521998,2.909967257,2.274883841,1.333525005,-0.16480656,-0.48034702,0.849788561,1.238464203,2.159814315,0.979892914,3.030539758,1.294615518,2.10186296,-0.387997352,-0.216231972,2.539453599,1.94056564,-0.060370428,2.044218117,0.075283176,-0.12766478,1.257678893,-0.183153619,-0.147236346,2.500490623,1.050546117,2.814595498
-1,0.117447504,-0.532049709,-0.292648818,-0.372630481,-0.631790942,-0.156938664,-0.273571936,-0.342322211,-0.396053443,-0.379991739,-0.376906507,-0.625024603,2.248432263,-0.460069805,-0.459531089,-0.370627068,-0.264791493,0.141559072,-0.905068695,-0.384353029,0.348234318,0.964648541,-0.405152543,-0.566139586,-0.558201678,-0.401273782,0.824558159,0.63402685,-0.326870331,1.000438759,-0.509040864,-0.81266969,-0.405184545,0.877699117,0.730756551,0.632667541,0.770248931,-0.713291455,-0.308117167,1.40225213,-0.717856826,2.29685265,-0.709612291,-0.271543133,-0.359040963,-0.375017025,-0.195546264,-0.458349712,-0.480219853,-0.283459241,0.852874243,-0.300025633,-0.350556388,-0.325951844,2.725071047,1.548820985,0.406443974,-0.984900774,-0.484422411,-0.710264742,0.714922849,-0.42978054,1.19921865,-0.556709582,-0.302868561,1.917987785,-0.281245603,1.644772946,2.148890366,-0.18264993,-0.117559816,0.591064038,0.55212506,-0.348126084,-0.535660576,0.861445281,2.918852548,-0.390663639,1.35188264,2.011633617,1.504634843
-1,-0.332713819,-0.519404131,3.962848297,1.211107839,1.6885438,-0.376612696,-0.102059078,2.200114015,1.102055112,-0.028109576,-0.124118309,-0.455737395,2.583207175,-0.264698166,-0.235431955,1.080275669,1.362907368,-0.71612334,1.035692628,-0.05354046,-0.320318156,2.598638494,-0.228024251,-0.361367829,-0.35190867,-0.224084808,2.247968182,-0.524492114,2.356476598,1.369850079,-0.194215609,-0.645648368,-0.076349777,-0.033302474,-0.059557841,-0.35560759,-0.04528242,-0.454242176,0.049816566,1.286292375,0.837258595,0.102725766,0.939298173,-0.037865294,0.001908055,2.978698317,-0.046004061,-0.201241833,1.903226697,3.247475635,1.839857803,1.203578915,2.15219401,0.104952831,-0.114692537,-0.03083126,0.81356682,-0.402400556,-0.221105061,-0.526256147,1.866963748,-0.066407832,2.03986306,2.824795117,-0.004195674,2.469320137,2.006912594,1.56106448,1.333088615,0.158971006,0.237410999,2.550355391,2.923564618,0.000702062,-0.199530902,0.085434675,2.792953833,1.047728231,1.599894318,0.982075274,2.181544045
-1,-0.403826778,0.214716268,-0.064796786,-0.122050149,-0.463539021,-0.462712998,-0.154788377,-0.086547088,-0.15902152,-0.136290968,-0.201834607,0.022003294,-0.067522168,-0.324762523,-0.30432819,-0.141064087,2.873920947,-0.764390592,1.236216058,-0.155244292,1.310367339,-0.588320927,-0.282479939,-0.424322125,-0.415330654,-0.278559152,2.447728613,2.422438772,-0.069304652,1.256279585,2.288440059,-0.099809982,-0.177445561,-0.155711923,1.954471682,-0.411130453,2.72928873,1.152336287,2.902256798,1.593532344,-0.554176157,2.904416582,1.660045208,-0.109706372,-0.109060818,1.322950507,-0.09197878,0.026289379,2.201056059,1.993852084,1.707870921,-0.06212413,-0.094325065,-0.027522959,2.786664645,2.49648767,0.680330594,2.041165838,0.567956867,-0.592270291,1.535852048,1.049059388,2.437366572,2.170390411,2.754561806,1.955544958,2.116757185,-0.487316164,3.743947376,2.881356885,0.631545272,0.902389722,-0.272281077,-0.106540414,0.832306729,3.210118461,1.915427695,1.855235222,2.233630136,2.536829105,2.48361161
-1,0.346863693,-0.02981864,1.081882048,-0.082912482,-0.437260073,-0.958807913,-0.136235798,-0.046598057,2.422162024,-0.098227807,-0.174490459,0.046761627,-0.026919395,-0.303629136,0.451097279,-0.10520908,0.03296834,-0.126661374,0.419913222,-0.119460233,-0.386656903,1.424030465,-0.263319938,-0.402171925,-0.3930159,-0.259392586,-0.013275639,-0.575925308,-0.029075957,0.048664071,1.541269082,0.279469866,-0.141875441,-0.112642681,-0.127248161,-0.391594971,3.053461008,-0.508804284,1.987205015,0.733896308,-0.525421492,2.545433717,0.163507417,-0.084429395,-0.070016894,-0.217554662,-0.075802771,-0.777333394,1.801233713,-0.038591447,0.887623784,-0.024966745,-0.054304781,0.019088082,-0.175431541,-0.103471977,-0.291636145,1.115639729,0.606509088,-0.569043496,0.381714289,1.088365483,1.206980972,1.694180933,-0.063711094,2.014816726,-0.065978688,-0.4667051,0.748085272,2.398339905,1.306551638,-0.199619176,-0.236977005,-0.068807607,-0.266510194,0.020386341,-0.313704913,0.968775694,1.831862664,2.163885818,2.044871837
-1,-0.397733238,-0.953642408,-0.056129773,-0.112518599,1.091615515,-0.455364874,-0.1502701,-0.076817939,-0.150005323,-0.127021102,-0.195175239,-0.507902239,-0.057633807,-0.319615718,-0.298424598,-0.132331993,0.002540433,-0.760227508,1.094813215,2.445514143,0.651421589,-0.585813377,-0.277813731,-0.418927686,-0.40989614,-0.273891345,2.462612542,-0.597045794,-0.059507394,0.018436426,0.780516206,-0.691886039,-0.168782848,1.199448083,-0.155044461,-0.4063728,-0.151637936,1.43020927,-0.050796012,0.585022877,-0.547173273,-0.006639011,-0.570683837,-0.103550441,-0.099552098,2.660615714,-0.08803929,-0.79172098,2.211533297,-0.063614347,1.356705098,-0.053074856,-0.084578564,-0.016171351,-0.200373357,2.769617041,1.744603391,0.657792999,-0.29512166,0.033519025,1.062843588,2.56761281,0.55937375,0.814251344,0.920526723,2.158496111,-0.087976691,1.40815647,1.882593202,0.062943837,0.135108387,1.673719283,2.699057965,-0.097351002,-0.294014518,-0.006325055,1.932440553,-0.246487531,1.572745287,0.892055488,0.995079493
